KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001101001,T001101002,T001101003,T001101004,T001101005,T001101006,T001101007,T001101008,T001101009,T001101010,T001101011,T001101012,T001101013,T001101014,T001101015,T001101016,T001101017,T001101018,T001101019,T001101020,T001101021,T001101022,T001101023,T001101024,T001101025,T001101026,T001101027,T001101028,T001101029,T001101030,T001101031,T001101032,T001101033,T001101034,T001101035,T001101036,T001101037,T001101038,T001101039,T001101040,T001101041,T001101042,T001101043,T001101044,T001101045,T001101046,T001101047,T001101048,T001101049,T001101050
533400594,2,533400591,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533400672,2,533400591,,5,1,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533400832,2,533400844,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533400844,1,,533400832;533400853;533400951,8,4,4,0,0,0,19,9,10,10,6,4,19,9,10,19,9,10,9,3,6,7,2,5,3,1,2,0,0,0,0,0,0,3,3,2,4,0,1,1,0,0,6,5,1,0,7,0,2,2
533400853,2,533400844,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533400881,0,,,40,18,22,4,2,2,36,16,20,16,9,7,35,15,20,35,15,20,20,7,13,9,2,7,3,0,3,1,0,1,0,0,0,11,11,0,5,1,1,1,3,0,11,5,6,0,11,0,0,2
533400882,1,,533400884,149,65,84,8,3,5,147,66,81,63,31,32,145,66,79,145,66,79,84,35,49,45,16,29,21,8,13,1,0,1,1,1,0,57,57,14,17,11,12,4,1,0,45,25,20,1,52,0,12,10
533400884,2,533400882,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533400912,0,,,16,7,9,0,0,0,16,7,9,3,1,2,16,7,9,16,7,9,13,6,7,7,3,4,4,2,2,0,0,0,0,0,0,9,9,3,5,1,0,0,0,0,6,6,0,0,9,0,3,4
533400913,2,533400914,,10,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533400914,1,,533400913,45,24,21,2,0,2,53,29,24,19,10,9,53,29,24,53,29,24,34,19,15,15,7,8,10,5,5,1,0,1,0,0,0,20,20,6,9,6,2,1,0,0,18,10,8,0,22,0,6,5
533400951,2,533400844,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533401001,1,,533401101,23,11,12,3,1,2,21,10,11,12,6,6,21,10,11,21,10,11,9,4,5,5,1,4,2,0,2,0,0,0,2,0,2,9,9,5,1,2,1,0,0,1,5,3,2,1,8,0,5,0
533401011,0,,,83,37,46,7,6,1,76,31,45,36,16,20,73,31,42,73,31,42,40,15,25,24,8,16,8,1,7,0,0,0,0,0,0,29,29,3,13,7,1,3,1,1,26,13,13,0,26,0,3,6
533401021,0,,,24,11,13,0,0,0,21,9,12,9,4,5,20,9,11,20,9,11,12,5,7,7,3,4,4,1,3,0,0,0,0,0,0,10,10,2,4,2,2,0,0,0,7,5,2,0,7,0,2,3
533401023,0,,,84,41,43,3,2,1,81,39,42,35,15,20,81,39,42,81,39,42,46,24,22,20,11,9,5,2,3,0,0,0,0,0,0,38,38,9,20,5,0,4,0,0,29,23,6,1,30,0,7,11
533401024,0,,,68,33,35,4,1,3,64,32,32,39,22,17,60,30,30,59,30,29,25,10,15,15,5,10,5,1,4,0,0,0,3,1,2,28,28,9,7,5,5,2,0,0,18,15,3,1,18,0,5,2
533401031,0,,,20,9,11,0,0,0,20,9,11,11,5,6,20,9,11,20,9,11,9,4,5,5,2,3,4,1,3,1,0,1,0,0,0,7,7,1,2,2,1,1,0,0,6,5,1,0,5,0,1,1
533401033,0,,,83,45,38,8,8,0,75,37,38,36,19,17,74,37,37,74,37,37,39,18,21,16,4,12,9,1,8,0,0,0,1,1,0,29,29,6,7,8,4,3,0,1,23,15,8,2,25,0,4,6
533401043,1,,533401141,18,8,10,5,2,3,24,11,13,12,7,5,24,11,13,24,11,13,12,4,8,4,1,3,2,0,2,0,0,0,0,0,0,8,8,2,4,3,1,0,1,0,9,6,3,0,7,0,1,2
533401044,0,,,18,6,12,2,0,2,16,6,10,11,5,6,16,6,10,16,6,10,5,1,4,3,1,2,1,0,1,0,0,0,0,0,0,4,4,0,0,1,0,3,0,0,4,2,2,0,4,0,0,0
533401052,0,,,18,9,9,1,1,0,17,8,9,7,3,4,17,8,9,17,8,9,10,5,5,2,1,1,1,0,1,0,0,0,0,0,0,8,8,1,6,0,0,1,0,0,7,6,1,0,6,0,0,4
533401053,0,,,133,67,66,15,8,7,117,58,59,62,32,30,114,57,57,113,56,57,55,26,29,30,12,18,13,4,9,2,1,1,1,0,1,53,53,20,11,8,8,2,3,1,33,23,10,4,39,0,15,7
533401054,0,,,132,61,71,12,5,7,120,56,64,73,37,36,117,55,62,115,53,62,47,19,28,24,6,18,10,2,8,0,0,0,0,0,0,47,47,9,15,7,9,6,1,0,38,27,11,3,33,0,9,6
533401061,0,,,27,15,12,4,3,1,23,12,11,13,8,5,23,12,11,23,12,11,10,4,6,5,2,3,1,0,1,0,0,0,1,0,1,8,8,0,4,1,2,0,0,1,8,5,3,1,6,0,0,2
533401063,0,,,318,148,170,33,20,13,284,127,157,145,68,77,279,125,154,277,123,154,139,59,80,70,24,46,28,8,20,1,1,0,10,1,9,134,133,52,35,21,9,8,4,4,80,53,27,6,95,6,26,18
533401064,0,,,35,17,18,3,1,2,32,16,16,21,12,9,30,15,15,29,15,14,11,4,7,5,1,4,4,1,3,1,0,1,0,0,0,9,9,0,2,2,3,0,1,1,9,6,3,1,6,0,0,1
533401101,2,533401001,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533401122,2,533401123,,16,6,10,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533401123,1,,533401122,55,22,33,5,1,4,66,27,39,31,12,19,64,25,39,64,25,39,35,15,20,20,8,12,12,4,8,1,0,1,0,0,0,19,19,4,4,7,4,1,0,1,17,6,11,2,18,0,3,2
533401131,0,,,26,12,14,1,1,0,25,11,14,15,8,7,24,10,14,24,10,14,10,3,7,6,1,5,3,0,3,0,0,0,0,0,0,9,9,1,2,5,0,0,1,0,8,4,4,0,7,0,0,0
533401132,0,,,56,27,29,1,1,0,55,26,29,24,12,12,54,25,29,52,24,28,31,14,17,13,6,7,3,0,3,0,0,0,0,0,0,18,18,1,7,5,1,2,2,0,16,10,6,0,16,0,1,4
533401141,2,533401043,,11,5,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533401152,0,,,43,21,22,3,1,2,40,20,20,20,10,10,38,18,20,38,18,20,20,10,10,8,4,4,3,0,3,0,0,0,0,0,0,18,18,7,4,3,2,1,1,0,10,9,1,1,14,0,6,2
533401161,0,,,254,111,143,28,11,17,226,100,126,122,54,68,210,93,117,204,90,114,104,46,58,62,25,37,21,6,15,4,1,3,0,0,0,96,95,27,30,13,9,13,3,0,67,50,17,4,63,1,16,18
533401162,0,,,181,84,97,12,6,6,169,78,91,76,41,35,165,76,89,164,75,89,93,37,56,47,16,31,16,3,13,1,1,0,0,0,0,72,72,22,24,9,8,5,2,2,50,34,16,2,63,0,18,17
533401163,0,,,27,15,12,0,0,0,27,15,12,16,11,5,27,15,12,26,14,12,11,4,7,6,1,5,3,1,2,0,0,0,0,0,0,12,12,3,5,2,2,0,0,0,9,7,2,0,9,0,1,1
533401173,2,533401271,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533401183,0,,,69,35,34,8,4,4,61,31,30,33,18,15,61,31,30,61,31,30,28,13,15,15,6,9,10,4,6,0,0,0,0,0,0,18,18,1,5,5,1,2,0,4,17,9,8,2,16,0,1,2
533401204,2,533401302,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533401212,0,,,34,20,14,2,1,1,32,19,13,8,5,3,32,19,13,32,19,13,24,14,10,13,8,5,7,5,2,2,2,0,0,0,0,18,18,9,6,1,0,2,0,0,9,7,2,1,18,0,9,3
533401221,0,,,16,7,9,1,0,1,15,7,8,8,4,4,14,7,7,14,7,7,7,3,4,5,2,3,2,0,2,2,0,2,0,0,0,5,5,0,1,2,2,0,0,0,5,3,2,0,3,0,0,1
533401241,2,533401243,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533401243,1,,533401241,101,49,52,10,6,4,94,44,50,52,27,25,90,41,49,88,41,47,42,17,25,31,12,19,12,7,5,1,0,1,0,0,0,31,31,4,12,6,3,4,2,2,29,14,15,2,27,0,3,6
533401252,1,,533401254,26,13,13,3,1,2,27,13,14,16,10,6,27,13,14,27,13,14,11,3,8,5,0,5,4,0,4,1,0,1,0,0,0,8,8,2,1,1,2,3,0,0,7,3,4,1,5,0,0,1
533401254,2,533401252,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533401261,1,,533401263,155,75,80,15,6,9,146,73,73,91,46,45,138,68,70,134,65,69,55,27,28,23,11,12,10,4,6,0,0,0,1,0,1,51,51,10,10,14,9,7,3,0,43,31,12,3,33,0,5,8
533401262,0,,,277,132,145,34,17,17,243,115,128,143,73,70,230,107,123,223,106,117,100,42,58,37,12,25,16,4,12,1,0,1,2,1,1,85,85,11,22,18,17,8,4,5,74,49,25,8,60,0,9,12
533401263,2,533401261,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533401264,0,,,225,103,122,40,21,19,184,81,103,117,52,65,180,79,101,179,79,100,67,29,38,31,9,22,13,3,10,0,0,0,0,0,0,77,76,13,19,18,19,5,2,0,63,51,12,13,41,1,7,7
533401271,1,,533401173,74,34,40,8,2,6,61,29,32,39,20,19,61,29,32,59,29,30,22,9,13,10,4,6,4,1,3,0,0,0,0,0,0,30,30,8,9,11,1,0,2,0,22,17,5,4,13,2,0,4
533401272,0,,,83,35,48,16,7,9,67,28,39,33,16,17,67,28,39,67,28,39,34,12,22,16,4,12,9,2,7,1,0,1,0,0,0,25,25,4,10,1,3,3,0,4,21,13,8,5,23,0,4,3
533401274,0,,,20,11,9,3,2,1,17,9,8,10,5,5,16,9,7,16,9,7,7,4,3,3,2,1,0,0,0,0,0,0,0,0,0,6,6,3,0,1,0,0,1,1,3,1,2,1,4,0,1,0
533401281,0,,,37,14,23,1,1,0,36,13,23,20,5,15,35,13,22,34,13,21,16,8,8,8,4,4,4,1,3,0,0,0,0,0,0,11,11,2,3,2,0,2,1,1,9,4,5,0,9,0,1,1
533401302,1,,533401204,60,26,34,0,0,0,64,28,36,25,11,14,63,27,36,61,27,34,39,17,22,27,11,16,14,5,9,0,0,0,0,0,0,27,27,8,12,5,3,1,0,0,21,14,7,0,25,0,7,7
533401333,1,,533401334,135,70,65,14,10,4,127,63,64,65,36,29,126,62,64,126,62,64,62,27,35,39,16,23,15,5,10,2,1,1,0,0,0,44,44,10,11,10,5,2,3,4,35,20,15,5,38,0,7,3
533401334,2,533401333,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533401343,0,,,33,20,13,4,3,1,29,17,12,15,8,7,27,16,11,27,16,11,14,9,5,6,5,1,1,1,0,0,0,0,0,0,0,9,9,1,2,3,0,0,2,1,8,3,5,1,9,0,1,2
533401362,0,,,53,24,29,3,0,3,50,24,26,27,15,12,50,24,26,49,23,26,23,9,14,9,3,6,1,0,1,0,0,0,0,0,0,18,18,2,5,7,2,1,0,1,16,12,4,2,15,0,1,4
533401364,0,,,72,36,36,8,4,4,64,32,32,35,18,17,61,29,32,60,28,32,29,14,15,12,6,6,3,1,2,2,0,2,0,0,0,27,27,7,8,4,5,2,0,1,20,15,5,1,19,0,3,4
533401373,2,533401471,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533401412,0,,,117,54,63,10,4,6,107,50,57,50,23,27,102,49,53,101,48,53,57,27,30,28,12,16,15,5,10,3,0,3,0,0,0,33,33,4,12,3,7,0,2,5,29,14,15,1,31,0,4,8
533401414,0,,,49,23,26,7,5,2,42,18,24,20,10,10,39,17,22,39,17,22,22,8,14,15,4,11,8,2,6,1,0,1,1,0,1,16,16,2,5,3,3,2,1,0,14,9,5,1,13,0,2,4
533401432,2,533401441,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533401441,1,,533401432;533401443,43,20,23,4,3,1,48,22,26,22,9,13,47,22,25,47,22,25,26,13,13,9,3,6,3,1,2,1,0,1,0,0,0,14,14,3,7,2,2,3,1,0,15,10,5,1,15,0,2,7
533401442,0,,,14,7,7,3,3,0,11,4,7,4,2,2,11,4,7,11,4,7,7,2,5,3,0,3,2,0,2,0,0,0,0,0,0,6,6,2,2,1,0,1,0,0,4,3,1,0,5,0,2,1
533401443,2,533401441,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533401444,0,,,52,25,27,4,2,2,48,23,25,16,8,8,47,23,24,47,23,24,32,15,17,13,5,8,6,1,5,0,0,0,1,0,1,18,18,3,6,3,2,4,0,0,15,8,7,1,17,0,3,5
533401452,2,533401454,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533401453,0,,,31,14,17,8,3,5,23,11,12,16,8,8,22,10,12,22,10,12,7,3,4,4,1,3,1,0,1,0,0,0,0,0,0,10,10,2,2,2,1,3,0,0,8,6,2,2,6,0,2,1
533401454,1,,533401452,35,17,18,2,1,1,41,21,20,20,12,8,40,20,20,39,19,20,21,9,12,10,3,7,4,0,4,1,0,1,0,0,0,12,12,1,5,3,3,1,1,0,13,7,6,0,11,0,0,2
533401463,0,,,47,24,23,6,3,3,41,21,20,25,14,11,40,20,20,40,20,20,16,7,9,9,3,6,6,2,4,0,0,0,0,0,0,14,14,1,4,3,4,1,0,1,12,7,5,1,11,0,1,1
533401464,0,,,36,16,20,8,3,5,28,13,15,16,7,9,27,13,14,27,13,14,12,6,6,4,1,3,2,0,2,0,0,0,0,0,0,9,9,2,0,2,2,0,1,2,7,2,5,2,7,0,1,0
533401471,1,,533401373,73,29,44,10,3,7,68,28,40,43,18,25,66,27,39,66,27,39,25,10,15,12,4,8,6,2,4,0,0,0,0,0,0,19,19,1,8,5,1,3,0,3,20,9,11,2,15,0,1,1
533401473,0,,,50,29,21,5,3,2,45,26,19,23,15,8,44,25,19,44,25,19,22,11,11,12,6,6,4,1,3,0,0,0,0,0,0,18,18,3,7,3,3,1,0,1,15,11,4,1,13,0,1,3
533401492,0,,,53,28,25,10,5,5,43,23,20,30,18,12,42,22,20,40,21,19,13,5,8,5,1,4,2,0,2,0,0,0,0,0,0,12,12,1,2,1,2,1,3,2,11,5,6,2,8,0,0,1
533401494,0,,,94,44,50,7,3,4,87,41,46,39,20,19,86,41,45,86,41,45,48,21,27,21,7,14,10,2,8,1,0,1,0,0,0,34,34,6,12,6,6,2,2,0,28,19,9,2,26,0,5,5
533401501,2,533401503,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533401503,1,,533401501,101,48,53,6,2,4,98,48,50,39,16,23,97,48,49,95,47,48,59,32,27,34,17,17,12,6,6,1,0,1,0,0,0,43,43,12,19,8,2,2,2,0,33,24,9,2,37,0,9,11
533401513,2,533401602,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533401524,0,,,57,27,30,3,3,0,54,24,30,23,12,11,51,24,27,49,23,26,31,12,19,14,4,10,5,0,5,1,0,1,0,0,0,19,19,2,5,7,3,1,0,1,17,11,6,0,17,0,2,4
533401531,0,,,35,17,18,2,1,1,33,16,17,13,7,6,33,16,17,33,16,17,20,9,11,11,6,5,1,0,1,0,0,0,0,0,0,15,15,2,7,5,1,0,0,0,13,12,1,1,13,0,1,4
533401532,0,,,38,18,20,4,2,2,34,16,18,19,10,9,34,16,18,34,16,18,15,6,9,4,1,3,3,0,3,0,0,0,0,0,0,11,11,0,4,2,4,0,0,1,11,7,4,2,9,0,0,1
533401533,0,,,108,52,56,4,3,1,104,49,55,55,26,29,102,48,54,102,48,54,49,23,26,27,11,16,8,3,5,0,0,0,0,0,0,40,40,7,14,8,6,5,0,0,33,24,9,1,30,0,4,13
533401534,0,,,105,51,54,3,2,1,102,49,53,59,35,24,102,49,53,102,49,53,43,14,29,21,7,14,5,1,4,0,0,0,0,0,0,43,43,12,15,7,5,3,0,1,31,24,7,2,32,0,10,7
533401543,0,,,31,15,16,2,1,1,29,14,15,18,9,9,27,12,15,26,11,15,11,5,6,7,2,5,4,1,3,0,0,0,0,0,0,10,10,1,4,2,0,2,1,0,9,6,3,0,8,0,0,3
533401552,0,,,154,74,80,13,8,5,141,66,75,77,38,39,137,63,74,136,63,73,64,28,36,28,7,21,14,3,11,1,0,1,0,0,0,52,52,7,17,11,8,6,3,0,45,23,22,1,41,0,5,8
533401554,0,,,318,155,163,37,17,20,280,137,143,180,95,85,266,133,133,261,131,130,100,42,58,49,17,32,10,2,8,1,0,1,0,0,0,100,100,21,24,16,17,8,8,6,77,42,35,11,74,0,14,6
533401561,0,,,97,47,50,11,4,7,86,43,43,55,31,24,85,42,43,84,42,42,31,12,19,13,3,10,6,1,5,1,1,0,0,0,0,33,33,8,6,9,2,7,0,1,25,12,13,4,24,0,3,1
533401562,1,,533401564,117,56,61,18,9,9,110,53,57,55,29,26,107,52,55,105,51,54,55,24,31,25,11,14,7,2,5,1,0,1,0,0,0,36,36,5,13,6,5,1,4,4,33,17,16,3,32,0,4,7
533401563,0,,,13,6,7,3,2,1,10,4,6,8,3,5,10,4,6,10,4,6,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,4,4,0,1,1,2,0,0,0,4,2,2,1,1,0,0,1
533401564,2,533401562,,11,6,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533401571,0,,,69,32,37,7,3,4,62,29,33,35,17,18,61,29,32,60,29,31,27,12,15,15,6,9,7,3,4,0,0,0,0,0,0,26,26,6,8,5,5,0,2,0,20,13,7,2,19,0,4,3
533401592,0,,,69,31,38,5,4,1,64,27,37,28,12,16,63,27,36,63,27,36,36,15,21,14,4,10,7,1,6,2,0,2,0,0,0,26,26,6,8,7,2,1,1,1,20,15,5,1,21,0,5,6
533401594,0,,,85,34,51,14,6,8,71,28,43,53,21,32,69,28,41,68,27,41,18,7,11,9,4,5,5,2,3,0,0,0,1,0,1,29,29,3,9,9,5,1,2,0,26,21,5,3,12,0,2,3
533401601,0,,,73,38,35,5,2,3,68,36,32,37,19,18,64,33,31,64,33,31,31,17,14,17,8,9,11,4,7,1,1,0,0,0,0,27,27,4,10,8,1,3,1,0,23,15,8,1,22,0,3,6
533401602,1,,533401513,20,10,10,0,0,0,24,12,12,11,5,6,24,12,12,24,12,12,13,7,6,9,4,5,4,2,2,1,1,0,0,0,0,10,10,5,4,1,2,0,0,0,7,5,2,0,9,0,2,1
533401611,0,,,65,32,33,5,2,3,59,29,30,27,16,11,57,28,29,56,27,29,32,13,19,16,4,12,5,1,4,0,0,0,0,0,0,24,24,6,7,6,1,2,1,1,18,11,7,0,18,0,3,5
