KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001101001,T001101002,T001101003,T001101004,T001101005,T001101006,T001101007,T001101008,T001101009,T001101010,T001101011,T001101012,T001101013,T001101014,T001101015,T001101016,T001101017,T001101018,T001101019,T001101020,T001101021,T001101022,T001101023,T001101024,T001101025,T001101026,T001101027,T001101028,T001101029,T001101030,T001101031,T001101032,T001101033,T001101034,T001101035,T001101036,T001101037,T001101038,T001101039,T001101040,T001101041,T001101042,T001101043,T001101044,T001101045,T001101046,T001101047,T001101048,T001101049,T001101050
533205134,0,,,161,76,85,10,3,7,151,73,78,84,44,40,147,72,75,145,71,74,67,29,38,29,12,17,10,1,9,0,0,0,0,0,0,55,55,11,17,13,4,4,3,3,44,29,15,4,41,0,6,10
533205141,0,,,154,80,74,19,9,10,133,70,63,91,50,41,128,66,62,126,65,61,42,20,22,21,9,12,8,3,5,0,0,0,9,9,0,62,62,25,11,13,5,2,4,2,36,26,10,6,30,12,7,3
533205142,0,,,88,48,40,13,5,8,75,43,32,69,39,30,74,43,31,71,42,29,6,4,2,1,1,0,0,0,0,0,0,0,5,5,0,25,18,5,5,3,2,0,2,1,12,10,2,4,3,4,0,0
533205143,0,,,122,50,72,7,2,5,115,48,67,22,12,10,113,48,65,112,48,64,93,36,57,64,23,41,26,4,22,1,0,1,0,0,0,22,14,1,4,4,3,0,1,1,13,9,4,2,12,0,1,2
533205144,0,,,82,37,45,17,6,11,65,31,34,44,20,24,64,30,34,64,30,34,21,11,10,14,6,8,1,0,1,0,0,0,0,0,0,26,26,5,7,7,2,1,0,4,21,13,8,7,14,0,3,5
533205151,0,,,26,16,10,3,0,3,23,16,7,18,14,4,23,16,7,23,16,7,5,2,3,3,1,2,3,1,2,0,0,0,10,10,0,16,16,11,1,3,1,0,0,0,5,4,1,1,2,11,0,0
533205152,0,,,33,16,17,3,1,2,29,14,15,20,10,10,27,14,13,26,13,13,9,4,5,4,1,3,2,0,2,0,0,0,0,0,0,11,11,3,2,2,3,0,0,1,8,4,4,1,7,0,1,2
533205153,0,,,97,49,48,15,6,9,82,43,39,40,22,18,80,42,38,80,42,38,42,21,21,25,11,14,7,3,4,1,0,1,0,0,0,34,34,10,9,3,5,3,3,1,24,14,10,2,26,0,6,7
533205154,0,,,300,138,162,23,10,13,261,121,140,180,85,95,251,117,134,247,115,132,81,36,45,48,21,27,16,5,11,3,0,3,33,1,32,161,161,95,29,16,11,8,0,2,65,50,15,1,49,24,7,12
533205161,2,533205162,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533205162,1,,533205161,66,26,40,8,3,5,63,26,37,37,15,22,60,25,35,60,25,35,26,11,15,12,3,9,12,3,9,2,0,2,0,0,0,25,25,8,6,6,4,1,2,0,19,10,9,2,17,1,4,2
533205163,0,,,298,141,157,53,26,27,239,111,128,192,89,103,235,110,125,231,110,121,47,22,25,20,10,10,8,3,5,1,0,1,22,5,17,120,120,41,24,29,16,4,5,1,78,66,12,23,30,10,2,6
533205164,0,,,229,113,116,38,21,17,191,92,99,128,63,65,185,89,96,180,88,92,63,29,34,34,14,20,8,1,7,0,0,0,3,3,0,72,72,8,21,15,15,7,4,2,64,45,19,12,42,2,3,10
533205171,1,,533205173,271,137,134,60,33,27,214,106,108,158,85,73,211,105,106,209,105,104,56,21,35,33,12,21,12,4,8,1,0,1,3,2,1,105,105,32,28,21,15,5,6,1,75,62,13,20,38,7,10,4
533205172,0,,,124,62,62,23,15,8,99,46,53,57,29,28,94,43,51,91,41,50,42,17,25,14,6,8,5,1,4,2,0,2,0,0,0,41,41,13,7,5,6,4,4,2,28,16,12,3,27,2,6,5
533205173,2,533205171,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533205174,0,,,117,56,61,28,14,14,89,42,47,58,28,30,87,41,46,87,41,46,31,14,17,16,7,9,7,2,5,0,0,0,1,0,1,31,31,2,10,2,6,6,2,3,28,18,10,11,20,0,2,3
533205181,0,,,471,236,235,36,26,10,426,205,221,313,160,153,393,186,207,382,182,200,113,45,68,57,19,38,13,1,12,1,0,1,0,0,0,191,189,67,47,33,26,8,4,4,119,92,27,9,77,17,16,13
533205182,0,,,418,195,223,50,23,27,368,172,196,237,114,123,361,168,193,358,168,190,131,58,73,67,28,39,32,10,22,4,0,4,0,0,0,171,171,53,53,29,22,5,5,4,115,92,23,18,83,12,18,23
533205183,0,,,174,86,88,52,24,28,121,61,60,103,51,52,114,59,55,111,58,53,18,10,8,6,4,2,1,1,0,0,0,0,0,0,0,55,55,13,3,15,13,8,3,0,41,37,4,13,12,1,4,2
533205184,0,,,83,38,45,10,5,5,72,32,40,54,24,30,70,32,38,70,32,38,18,8,10,6,2,4,3,0,3,0,0,0,1,1,0,36,36,11,12,6,6,0,1,0,25,21,4,4,12,4,2,2
533205191,0,,,555,265,290,68,34,34,481,227,254,306,157,149,463,216,247,452,208,244,175,70,105,85,33,52,29,11,18,3,2,1,3,0,3,232,232,88,57,41,23,7,10,6,144,114,30,11,117,11,39,26
533205192,0,,,98,49,49,7,2,5,81,42,39,64,33,31,80,42,38,79,41,38,17,9,8,5,2,3,2,1,1,1,0,1,0,0,0,58,58,37,11,4,4,1,1,0,19,14,5,1,12,15,2,3
533205193,0,,,377,171,206,52,25,27,319,144,175,217,102,115,308,139,169,303,137,166,102,42,60,54,20,34,16,4,12,0,0,0,25,13,12,180,180,79,51,21,18,7,2,2,101,87,14,14,77,20,30,18
533205194,0,,,661,312,349,76,41,35,542,249,293,411,198,213,526,241,285,502,233,269,131,51,80,80,26,54,38,13,25,2,2,0,19,10,9,354,353,216,55,34,24,17,6,1,132,105,27,24,83,82,19,14
533205232,0,,,270,134,136,25,14,11,245,120,125,135,68,67,233,114,119,230,114,116,110,52,58,49,18,31,18,4,14,3,0,3,1,0,1,88,88,15,23,24,9,7,6,4,73,37,36,6,67,0,8,11
533205234,0,,,86,39,47,8,3,5,78,36,42,39,21,18,77,36,41,76,35,41,39,15,24,19,5,14,9,2,7,1,0,1,0,0,0,30,30,6,10,2,7,4,1,0,24,17,7,3,25,0,5,8
533205241,0,,,126,57,69,18,6,12,108,51,57,58,29,29,106,50,56,105,49,56,50,22,28,20,7,13,5,2,3,0,0,0,0,0,0,37,37,5,9,9,4,4,3,3,32,19,13,5,31,0,4,7
533205242,0,,,41,20,21,4,2,2,37,18,19,21,10,11,34,17,17,34,17,17,16,8,8,6,3,3,1,1,0,0,0,0,0,0,0,15,15,2,7,2,2,1,1,0,12,9,3,1,12,0,1,2
533205243,0,,,104,53,51,19,11,8,85,42,43,53,26,27,83,41,42,80,40,40,32,16,16,8,1,7,4,0,4,1,0,1,0,0,0,29,29,4,7,5,4,4,3,2,25,15,10,4,20,1,1,4
533205244,0,,,50,26,24,2,2,0,48,24,24,26,14,12,47,23,24,46,23,23,22,10,12,12,6,6,4,2,2,1,0,1,0,0,0,15,15,3,2,2,5,2,0,1,12,5,7,1,14,0,3,0
533205251,1,,533205253,79,39,40,11,7,4,69,33,36,38,23,15,68,32,36,66,31,35,31,10,21,18,6,12,8,1,7,1,0,1,1,1,0,34,34,10,14,5,3,3,0,0,25,20,5,2,21,0,4,7
533205252,0,,,15,8,7,2,1,1,12,7,5,9,5,4,12,7,5,12,7,5,3,2,1,1,0,1,0,0,0,0,0,0,4,3,1,9,9,5,3,0,1,0,0,0,4,4,0,1,2,1,0,2
533205253,2,533205251,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533205261,0,,,219,111,108,37,22,15,180,88,92,123,62,61,170,83,87,169,83,86,57,26,31,27,10,17,8,2,6,2,0,2,5,5,0,86,86,27,23,15,12,4,3,2,58,48,10,12,35,12,5,11
533205262,0,,,230,108,122,41,20,21,188,88,100,128,66,62,182,85,97,179,82,97,60,22,38,38,12,26,12,3,9,1,0,1,5,4,1,79,78,20,19,17,12,7,1,2,57,49,8,12,25,6,2,10
533205263,0,,,200,99,101,42,25,17,158,74,84,105,48,57,151,73,78,145,70,75,53,26,27,20,6,14,11,4,7,0,0,0,1,0,1,58,58,7,11,15,9,10,4,2,51,37,14,7,35,1,6,6
533205264,0,,,85,45,40,26,15,11,59,30,29,44,21,23,57,29,28,57,29,28,15,9,6,4,3,1,3,2,1,2,1,1,0,0,0,24,24,2,5,6,5,4,1,1,22,19,3,9,8,0,0,1
533205271,0,,,164,85,79,27,17,10,137,68,69,87,45,42,132,65,67,126,64,62,50,23,27,21,10,11,4,2,2,0,0,0,0,0,0,45,45,1,15,9,6,5,8,1,43,23,20,4,33,0,0,5
533205272,0,,,186,89,97,30,18,12,153,70,83,99,44,55,147,68,79,145,67,78,54,26,28,22,8,14,8,3,5,0,0,0,0,0,0,74,74,28,21,8,5,7,1,4,46,32,14,7,36,6,7,9
533205273,0,,,254,123,131,40,26,14,210,95,115,152,71,81,197,91,106,191,90,101,58,24,34,25,10,15,10,4,6,1,0,1,0,0,0,80,80,7,19,24,19,5,6,0,72,53,19,9,39,2,2,5
533205274,0,,,272,134,138,40,20,20,232,114,118,144,74,70,222,109,113,215,106,109,88,40,48,34,17,17,11,3,8,0,0,0,5,1,4,104,104,22,40,19,11,8,2,2,81,72,9,10,56,1,11,21
533205281,0,,,104,51,53,15,7,8,86,42,44,45,23,22,86,42,44,85,42,43,41,19,22,14,6,8,3,2,1,0,0,0,0,0,0,42,42,9,21,5,2,2,1,2,32,27,5,4,24,0,3,14
533205282,0,,,142,57,85,14,3,11,125,52,73,83,34,49,121,49,72,118,48,70,42,18,24,27,11,16,6,1,5,1,0,1,0,0,0,59,59,22,17,9,3,2,5,1,36,25,11,6,28,3,5,6
533205283,0,,,368,182,186,52,24,28,304,149,155,228,114,114,296,145,151,291,144,147,76,35,41,31,13,18,7,2,5,2,1,1,5,5,0,163,163,62,44,28,20,3,4,2,96,79,17,22,51,11,12,12
533205284,0,,,184,87,97,21,10,11,162,76,86,111,52,59,160,75,85,159,74,85,51,24,27,27,10,17,12,4,8,0,0,0,0,0,0,76,76,24,19,17,11,3,2,0,52,40,12,8,29,3,3,5
533205291,0,,,1006,484,522,189,98,91,793,373,420,585,284,301,764,354,410,749,349,400,208,89,119,104,40,64,41,13,28,5,1,4,54,24,30,406,405,123,112,89,46,19,11,5,278,239,39,62,130,16,26,35
533205292,0,,,884,418,466,117,58,59,737,344,393,473,228,245,719,334,385,708,328,380,264,116,148,143,56,87,54,14,40,6,2,4,42,23,19,367,366,131,100,59,42,20,6,8,231,181,50,27,164,39,24,48
533205293,0,,,791,398,393,107,59,48,662,329,333,487,253,234,641,320,321,630,316,314,175,76,99,85,35,50,16,8,8,1,0,1,94,55,39,393,393,184,99,55,37,15,2,1,203,175,28,32,120,28,39,30
533205294,0,,,1239,600,639,161,84,77,1043,497,546,745,372,373,1002,475,527,978,464,514,298,125,173,142,55,87,52,18,34,5,2,3,63,35,28,566,566,227,152,97,52,25,10,3,335,287,48,47,199,36,56,52
533205341,0,,,21,9,12,0,0,0,21,9,12,5,3,2,21,9,12,21,9,12,16,6,10,4,1,3,1,0,1,0,0,0,0,0,0,12,12,6,4,1,1,0,0,0,6,5,1,0,11,0,5,3
533205342,0,,,27,13,14,5,2,3,22,11,11,16,9,7,21,10,11,21,10,11,6,2,4,4,1,3,2,0,2,0,0,0,0,0,0,9,9,3,1,1,2,1,1,0,6,4,2,1,4,0,1,1
533205343,0,,,86,45,41,14,8,6,72,37,35,40,23,17,70,35,35,70,35,35,32,14,18,17,6,11,4,1,3,1,0,1,0,0,0,28,28,3,14,4,2,2,0,3,25,16,9,3,21,0,2,6
533205344,0,,,148,71,77,20,9,11,128,62,66,80,42,38,119,58,61,116,56,60,48,20,28,27,11,16,9,3,6,1,0,1,0,0,0,42,42,6,10,6,7,4,7,2,35,19,16,3,29,0,3,4
533205351,0,,,90,35,55,2,1,1,88,34,54,15,7,8,87,34,53,86,33,53,73,27,46,57,17,40,43,14,29,10,5,5,1,0,1,14,13,1,7,2,2,0,0,1,12,9,3,0,11,0,1,4
533205352,0,,,302,153,149,90,51,39,212,102,110,132,68,64,200,97,103,198,96,102,80,34,46,47,16,31,33,8,25,3,0,3,2,0,2,70,67,5,12,9,20,9,3,9,61,45,16,14,27,2,1,6
533205353,0,,,93,49,44,14,8,6,79,41,38,49,27,22,75,39,36,75,39,36,30,14,16,12,4,8,6,2,4,0,0,0,0,0,0,28,28,0,13,3,5,5,1,1,28,23,5,4,17,0,0,8
533205354,0,,,252,134,118,27,14,13,225,120,105,156,85,71,214,111,103,172,84,88,69,35,34,27,14,13,11,6,5,1,0,1,4,0,4,64,63,9,14,17,6,9,4,4,53,38,15,5,42,3,3,8
533205361,0,,,376,183,193,93,43,50,278,135,143,192,98,94,268,132,136,266,131,135,86,37,49,48,16,32,28,7,21,3,1,2,3,1,2,137,137,47,20,24,23,17,2,4,88,69,19,27,59,3,22,8
533205362,0,,,211,82,129,22,10,12,189,72,117,133,48,85,155,69,86,150,67,83,56,24,32,24,11,13,7,3,4,2,0,2,5,0,5,60,59,11,17,13,7,4,3,4,48,32,16,6,31,6,1,8
533205363,0,,,75,41,34,8,5,3,64,34,30,44,26,18,62,32,30,60,30,30,20,8,12,9,3,6,5,2,3,0,0,0,0,0,0,28,28,5,11,3,6,3,0,0,22,18,4,3,14,0,3,6
533205364,0,,,164,78,86,25,15,10,138,63,75,81,40,41,134,62,72,132,62,70,57,23,34,27,10,17,11,3,8,0,0,0,0,0,0,57,57,13,14,11,10,7,0,2,44,30,14,5,37,1,7,6
533205371,0,,,354,168,186,71,37,34,283,131,152,193,94,99,271,124,147,268,121,147,90,37,53,44,20,24,15,5,10,1,0,1,5,2,3,114,114,17,32,23,17,16,7,2,96,67,29,27,58,2,9,11
533205372,0,,,425,219,206,56,37,19,369,182,187,244,128,116,353,171,182,346,170,176,125,54,71,57,22,35,20,5,15,2,0,2,5,4,1,149,149,39,34,28,27,8,7,6,109,74,35,18,87,9,18,14
533205373,0,,,297,138,159,44,19,25,253,119,134,164,78,86,248,116,132,242,114,128,89,41,48,45,21,24,10,2,8,1,1,0,0,0,0,104,104,10,41,24,16,11,1,1,93,76,17,13,55,0,9,19
533205374,0,,,305,153,152,50,26,24,255,127,128,179,92,87,243,118,125,237,116,121,76,35,41,44,19,25,16,9,7,1,1,0,1,0,1,102,102,20,21,26,18,11,4,2,82,59,23,16,48,4,7,8
533205381,0,,,871,458,413,124,70,54,733,379,354,516,276,240,709,368,341,697,361,336,217,103,114,104,41,63,42,11,31,7,2,5,55,39,16,362,361,146,81,64,43,16,7,4,211,182,29,33,114,25,29,25
533205382,0,,,285,120,165,35,16,19,247,102,145,149,61,88,245,102,143,242,101,141,98,41,57,55,23,32,24,10,14,2,1,1,11,0,11,121,121,47,32,18,11,8,2,3,73,55,18,12,64,7,17,16
533205383,0,,,713,345,368,145,69,76,551,267,284,428,215,213,536,262,274,526,257,269,123,52,71,56,24,32,18,7,11,1,0,1,4,3,1,283,283,91,64,59,44,13,8,4,189,161,28,58,83,17,22,16
533205384,0,,,1116,552,564,233,115,118,869,431,438,736,369,367,844,420,424,836,413,423,133,62,71,51,18,33,16,5,11,2,1,1,15,8,7,461,461,148,121,89,65,31,6,1,301,272,29,84,84,40,6,21
533205391,0,,,1050,507,543,154,82,72,864,405,459,631,319,312,828,387,441,808,380,428,233,86,147,133,37,96,57,11,46,13,1,12,75,32,43,483,481,227,111,64,48,27,3,1,248,223,25,51,123,39,44,36
533205392,0,,,926,469,457,101,60,41,789,389,400,560,298,262,766,375,391,750,366,384,229,91,138,109,40,69,36,13,23,2,0,2,85,51,34,493,491,264,106,61,42,11,7,0,224,199,25,26,173,46,74,32
533205393,0,,,567,276,291,53,21,32,494,245,249,383,196,187,484,240,244,477,235,242,111,49,62,60,22,38,14,5,9,0,0,0,20,12,8,296,296,151,75,34,25,4,6,1,136,121,15,19,81,30,27,19
533205394,0,,,870,419,451,90,42,48,749,359,390,505,259,246,735,353,382,727,349,378,244,100,144,142,49,93,45,12,33,2,0,2,44,20,24,450,450,220,119,67,25,10,4,5,217,179,38,33,173,43,55,32
533205442,0,,,113,57,56,18,9,9,95,48,47,58,31,27,94,47,47,94,47,47,37,17,20,17,5,12,4,0,4,0,0,0,0,0,0,34,34,3,9,8,8,3,1,2,31,21,10,4,27,0,3,4
533205443,0,,,18,9,9,2,0,2,16,9,7,7,4,3,15,8,7,15,8,7,9,5,4,3,3,0,2,2,0,0,0,0,0,0,0,6,6,2,1,1,0,1,1,0,4,1,3,1,6,0,2,1
533205444,0,,,216,104,112,35,21,14,181,83,98,111,52,59,173,79,94,171,78,93,70,31,39,34,14,20,16,3,13,3,0,3,0,0,0,62,62,9,15,11,10,8,5,4,53,25,28,6,46,0,7,6
533205451,0,,,96,50,46,5,3,2,91,47,44,48,28,20,88,45,43,83,41,42,43,19,24,19,8,11,5,2,3,0,0,0,0,0,0,33,33,6,10,6,5,4,2,0,27,15,12,0,29,0,6,7
533205452,0,,,339,167,172,40,17,23,299,150,149,166,90,76,291,145,146,286,142,144,133,60,73,66,24,42,31,8,23,2,0,2,0,0,0,102,102,17,21,18,25,10,4,7,85,45,40,7,81,0,12,13
533205453,0,,,172,87,85,14,6,8,158,81,77,89,46,43,152,78,74,149,76,73,69,35,34,30,13,17,12,4,8,2,0,2,0,0,0,60,60,12,14,18,10,3,0,3,48,30,18,4,44,0,6,7
